ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
0.8731437125748506,-1.0437426039889196e-16,0.07705247815469009,0.88,0.011317806098170624,0.595,0.0038542698318199016,0.055924816631221286,76.0,0.2275449101796407,52.51154569568365,0.81,-0.06781781938341973,0.84,-0.02662052256922232,0.92,0.04476581729642759,0.95,0.07079482020227383,0.08000000000000007,0.595,0.0743780906655274,0.07309745055375004,0.0512291584495679,0.050123641912369364,0.040000000000000036,0.03551172362817728,0.01993429040598509,0.07237392544099712,0.07154032253034763,0.25973605598129146,0.2038943769766804,0.7402639440187085,0.2953689899130131,0.3508695217157939,0.06987481287388657,0.23090221963958926,0.5540367936871501,0.3007484752731429,0.03662109375,0.146484375,0.32958984375,0.048136858049179165,0.2762696686563501,0.07716124977802351,0.4428480331538367,0.0970774145071111,0.5571519668461634,0.22237552233431376,0.7948424478524951,0.24394150166601705,0.3666189611162125,0.44285849043085024,0.5849172453038607,0.8009722202667304,0.6581918806857159,1.7585969013641176,1.5747150054761037,1.458082304938539,1.4344577624985135,1.506489943181658,1.510592077797468,1.5762398430245046,1.3099213823353166,1.445134861142824,1.5830046553659451,Wake
0.8757507507507509,5.0343446461981566e-17,0.07729641570253289,0.885,0.007707090973810615,0.595,0.003857921111889096,0.056019070918353515,78.0,0.23423423423423426,52.68527489751628,0.81,-0.06757725794476385,0.845,-0.026190557396007952,0.92,0.044664959671452835,0.9509999999999998,0.07343246146370014,0.07500000000000008,0.595,0.07430388219545843,0.07349440201603928,0.05118686253821392,0.050252369379254,0.040000000000000036,0.036445773383223856,0.020348961244799874,0.10878631824114583,0.05297745820095545,0.2832194999107839,0.13407695795910318,0.7167805000892161,0.2074033774048585,0.3951272389183748,0.10326601012876682,0.2493721543291637,0.540450734540658,0.332985621808062,0.01220703125,0.048828125,0.390625,0.01362025244606185,0.07915726062233337,0.04808323383289848,0.27944688155731257,0.12398250390208122,0.7205531184426875,0.18568599018104154,0.3878227356246459,0.07618042229392469,0.2464278607557885,0.5426458196193731,0.32773614184274,0.7855820739981447,0.6230878660170792,1.747946849618732,1.7519881458011586,1.5243826629370196,1.6320803891838602,1.6445292322453706,1.6532897949629501,1.5581446180465501,1.4849249645615181,1.741927095480179,1.4992347723004862,S1
0.8786706948640481,2.0443532734411867e-16,0.07743746461813818,0.89,0.011876751719870682,0.595,0.0038909315113108416,0.05628760448222689,80.0,0.2416918429003021,52.8488594164456,0.81,-0.06700463728023856,0.85,-0.029277445127943613,0.925,0.04447483893277057,0.955,0.07656470716703692,0.07500000000000008,0.595,0.07373578687174727,0.07395896857830345,0.05079489964494673,0.051025651001703115,0.03500000000000003,0.035620427328650006,0.012945717484575198,0.10447159696022196,0.027673562452374845,0.22332491547284106,0.09624258185146248,0.7766750845271589,0.13686186178841253,0.2875396931379633,0.09936702780289944,0.20157249228982327,0.5747436875062011,0.2527331827022501,0.01220703125,0.048828125,0.390625,0.00871014044872918,0.07747591560557189,0.025992216494384247,0.2311984270947639,0.0864316300732679,0.7688015729052361,0.12113398701638135,0.30072574672432656,0.07462119063975606,0.2079880260033504,0.5703022398106113,0.26292237540562363,0.7808920087380868,0.5413887794593146,1.7426010980551827,1.653055994256357,1.4962568177110858,1.5988558031035636,1.7406939912214874,1.6851838865920603,1.6629786793621302,1.5117994428701842,1.7369512327330598,1.3460204619819505,S1
0.8806042296072509,2.54747549003869e-16,0.07824939062747621,0.895,0.012551088175829063,0.635,0.003537838232198929,0.04960403448949191,82.0,0.2477341389728097,53.02678442247408,0.813,-0.0674942065432836,0.855,-0.02735681727183359,0.925,0.045561540586956766,0.952,0.07083153244673306,0.07000000000000006,0.635,0.07361878604779848,0.07341557202999664,0.05088097041830575,0.050654025420359065,0.03500000000000003,0.0356263107910908,0.0015063685026232645,0.013376241691178724,0.0069411361026131884,0.0616358573338683,0.10567409150774572,0.9383641426661318,0.11412159611298217,0.0656843697786076,0.013287569627737826,0.05981098015521906,0.661844391930866,0.0636171935130339,0.03662109375,0.08544921875,0.390625,0.0007990931221532459,0.008405577439055569,0.0066502173515790705,0.06995294463882132,0.0884167935643337,0.9300470553611786,0.09586610403806603,0.07521441440579099,0.008370447295165378,0.06761467053373528,0.6575443836357368,0.0725200969522709,0.7796377654539554,0.3299208807203351,1.4096301324895348,1.4716542100710477,1.3624268797132473,1.4338306066297288,1.6131347743154267,1.6824630474489903,1.8365734850178477,1.4765412389676689,1.7979133348024332,1.9095425048844383,S2
0.8829090909090903,7.805204294334434e-17,0.0746930348906585,0.895,0.013340624214764564,0.635,0.0035965616339873273,0.051314356011969216,82.0,0.2484848484848485,53.02625391849524,0.815,-0.0673734987131529,0.855,-0.02806084203127324,0.925,0.04422435133806235,0.955,0.06968967074578702,0.07000000000000006,0.635,0.07130201713181476,0.07124372382274445,0.04953663911845743,0.049430414934231434,0.03500000000000003,0.035526665659339096,0.006304911480528207,0.048803815543941635,0.014449350943146247,0.11184668656123788,0.11473955386392636,0.8881533134387619,0.13549381628760082,0.12593173370956487,0.04765029146983317,0.10602231452575282,0.6355992685783171,0.1186109006234332,0.01220703125,0.048828125,0.390625,0.004250924981830611,0.03612694808047991,0.013010803358447431,0.11057372675947497,0.10465551521241097,0.8894262732405249,0.121917243552689,0.12432028385738145,0.03548967308749621,0.10487675274694333,0.6362732238561539,0.11717866093199525,0.7722833591021536,0.3422822921206557,1.4114929350884573,1.4600890009821563,1.419177952989788,1.4448051364599446,1.569772656041669,1.4556417796766792,1.4744016286301571,1.5204904264176042,1.7692866133759964,1.4423838277709342,S2
0.8768222891566259,8.828279472922932e-17,0.0857633664823944,0.895,0.01594699242794656,0.64,0.004184044622903698,0.0624965878405751,85.0,0.2560240963855422,52.76230166385335,0.8134999999999999,-0.06614807265315031,0.855,-0.0213405581991557,0.925,0.04862120893142263,0.95,0.07043211295414385,0.07000000000000006,0.64,0.07791640883778139,0.07767500154441137,0.05363686674408488,0.053361325090939465,0.03500000000000003,0.035098784949547546,0.003824906627855631,0.0303521083522289,0.01695116257905097,0.13451400866850718,0.10906666074539527,0.8654859913314926,0.12984272995230187,0.1554202032335224,0.029900596592354056,0.12620437304033258,0.6235216043137013,0.14446409013349645,0.03662109375,0.146484375,0.390625,0.009515361099202308,0.1022784882741064,0.02124703101514797,0.2283795843254507,0.07178681471105337,0.7716204156745493,0.10254920682540364,0.2959740044278139,0.0973793904869963,0.20569588971787214,0.5718946168628626,0.2592625394170403,0.6873216250658015,0.3495777394817454,1.4103479384678437,1.5139808789691842,1.3520124125588768,1.443788199106814,1.5982646118359751,1.5255564284533984,1.6341305250244718,1.990805468963204,1.791759469228055,1.464072062162575,S2
0.8760090361445783,-6.286805079202694e-17,0.08566052179172216,0.8925000000000001,0.016672172891779358,0.64,0.004175610223673222,0.06257234209342268,86.0,0.25903614457831325,52.68785387026765,0.8134999999999999,-0.06346693223453137,0.85,-0.024971651938037187,0.925,0.0464281503412195,0.945,0.07028280231237667,0.07500000000000008,0.64,0.07784160812435162,0.07777672728323151,0.05362761286108283,0.053489149756731635,0.032500000000000084,0.034001446301249794,0.0024145843208036198,0.024739851437147815,0.016628590553707908,0.17037667989617986,0.08097039167696267,0.8296233201038201,0.1000135665514742,0.20536630994757804,0.024438776900865152,0.15732564562453913,0.6041101096573493,0.1867835124042573,0.03662109375,0.146484375,0.390625,0.007220557139125763,0.08863614837289692,0.01915466514641389,0.23513362047243094,0.06230822862406561,0.7648663795275691,0.08868345090960526,0.3074179056185797,0.08492567276179278,0.2111791589418336,0.5680749818693401,0.2680541276959313,0.7331090126414728,0.2437046671017254,1.3715536206315149,1.4902709408566135,1.3698412094458496,1.4228281044523468,1.672738043320525,1.5631446284632555,1.5700768385535202,1.834931641093264,1.8044984950054848,1.8856912890622584,S2
0.8816515151515146,-2.0084943809127832e-16,0.07457121449414635,0.895,0.013467238756401044,0.64,0.0036697643631010686,0.0542229990631292,79.0,0.23939393939393935,52.957037617554846,0.82,-0.061289085494009576,0.855,-0.027274973168076144,0.925,0.04137914920887198,0.945,0.06472032272327938,0.07000000000000006,0.64,0.06858809984342816,0.06874048853464487,0.047350964187327926,0.0475644813146926,0.030000000000000027,0.032331765297118564,0.014135537072939016,0.12867627616780958,0.0400767104121034,0.3648196619821065,0.06977677224933569,0.6351803380178936,0.1239890197343781,0.5743560374059141,0.12104550903595435,0.31102230414484217,0.4917530967486786,0.4538463235303529,0.01220703125,0.048828125,0.390625,0.009426615000008366,0.09578982920707617,0.036110587768522384,0.3669426443013557,0.062298764017982365,0.6330573556986444,0.10783596678651312,0.5796357012492122,0.09147540846482774,0.3125765995107046,0.4904539362733364,0.4571942516241838,0.7591083938342246,0.2921191755335738,1.360450014428565,1.3976863347651496,1.3333185451421266,1.4301306759330683,1.5161569224308753,1.6892439057024597,1.5393940687011738,1.5308755899309985,1.4244461270842668,1.312186388966169,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3
0.8711641791044777,5.998518431556816e-17,0.06646429796995146,0.88,0.008690908162353406,0.63,0.0035885078980971204,0.05227899456678211,34.0,0.10149253731343284,52.32012539184954,0.825,-0.046452193161651056,0.85,-0.020925525947039808,0.905,0.033709475106290736,0.925,0.05380864975805333,0.05500000000000005,0.63,0.05608079363662021,0.056049275084765066,0.03786856760971261,0.03784086116028135,0.025000000000000026,0.02529525969383195,0.027307167623711336,0.13309399669894162,0.08619440250488368,0.4201079247959393,0.11897764357530208,0.5798920752040607,0.2324792137038971,0.7244588135613093,0.12495194126921355,0.3507328721024809,0.4573565378729846,0.5449132699905667,0.03662109375,0.13427734375,0.15869140625,0.05492339977654038,0.31626583633134137,0.0869509486347442,0.5006903178181785,0.08671118450504561,0.4993096821818214,0.2285855329163302,1.0027650888529225,0.2747988157945006,0.4059252141219423,0.4050047902993906,0.6945287701518271,0.6797600696695336,0.7750251843025766,1.6192884911495624,1.4853129702524328,1.4133404397967029,1.2829160066660554,1.4734672237780182,1.5318019447911289,1.4642559025896025,1.534714366238164,1.5881605139868151,1.6677068205580765,S3
0.8703880597014928,1.7332735578476322e-16,0.06682266172845458,0.88,0.007769258391532641,0.63,0.0035914106539266,0.05249319956024708,36.0,0.10746268656716418,52.270532915360505,0.82,-0.049140705795232435,0.85,-0.020777857797198623,0.905,0.03320602106022516,0.925,0.053920981065587625,0.05500000000000005,0.63,0.05699401197606178,0.05726947192908453,0.03863212296725328,0.03885380430940308,0.025000000000000026,0.02752305676493505,0.030119077821080063,0.13977939894799632,0.08988424509066323,0.4171431087067975,0.12559155497545094,0.5828568912932025,0.24559487788719425,0.7156870150085544,0.1308347339862473,0.3486429497563297,0.4592313733335245,0.5398135922441358,0.03662109375,0.0732421875,0.15869140625,0.01002609261501119,0.05667992741715217,0.09049505406180232,0.511590436353504,0.08639459756427137,0.4884095636464961,0.18691574424108487,1.0474619549501407,0.05513184874847155,0.4131623656363895,0.3977081429241995,0.7166009553515218,0.6791449349388415,0.8074664839077859,1.588753006280588,1.436067004490671,1.3436338639771757,1.4820292595545117,1.433190585329252,1.367425876815508,1.3893760276572988,1.4277315509840638,1.3948781048112822,1.276293465905562,S3
0.8732132132132131,-2.3338021538666955e-17,0.06567907237299178,0.88,0.008190106815566756,0.63,0.0036291431091621212,0.05258606164607955,37.0,0.1111111111111111,52.45608873884734,0.825,-0.04368891729186804,0.855,-0.015310800438632144,0.905,0.030767145021798392,0.925,0.04953099001172734,0.05000000000000005,0.63,0.053935200260513926,0.05325500688499524,0.036118821524227004,0.03565982872635928,0.025000000000000026,0.02261307895443232,0.01137049884852491,0.059373508374239325,0.05930123719484021,0.3096541805329293,0.13220671239195372,0.6903458194670709,0.20287844843531885,0.44854936728953376,0.05767770356136985,0.2697631180370565,0.5249331349053451,0.3705626193099696,0.03662109375,0.146484375,0.18310546875,0.030316132125820714,0.2126438511054437,0.06888616252920576,0.4831823145278389,0.07368147800316897,0.5168176854721611,0.17288377265819546,0.9349183050622714,0.19280297687928666,0.394189991896335,0.4166145121764909,0.6600651059844111,0.7113163545306915,0.5867742934612691,1.5525868427242029,1.4443242746824527,1.2402245333465711,1.1885811835003228,1.3631630290964716,1.4816045409242156,1.3801781341024546,1.3701389208976054,1.3910002521573033,1.3862943611198906,S3
