ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
0.8150139664804471,-3.5973706943161496e-17,0.04645334185671828,0.81,-0.003189235887940789,0.66,0.0026298851553132065,0.039181699798420816,30.0,0.08379888268156424,48.935827103930556,0.77,-0.04197355218522572,0.79,-0.023190229734071588,0.835,0.021404881929118047,0.865,0.04429717673160357,0.04499999999999993,0.66,0.04523457427665198,0.04229407007853922,0.031104990480946275,0.029326423206562563,0.024999999999999908,0.021217273856524388,0.014411044372069325,0.044959045413584336,0.1012250774903298,0.3157982682158547,0.21931207447764853,0.6842017317841453,0.33494819634004763,0.4615572477321411,0.0439776936570021,0.27444352952347306,0.521291701866489,0.3795024753337604,0.03662109375,0.146484375,0.18310546875,0.042838089473509984,0.17146834947361042,0.12063968042114685,0.4828853746063892,0.1291912044332205,0.5171146253936109,0.2926689743278773,0.9338072274378868,0.15825796150608898,0.3939897672530948,0.4168102580877193,0.6594907164881296,0.7050531795715637,0.8354569437039215,1.902513800593666,1.7723413833709536,1.5518860723833152,1.4682679440795634,1.4791727175961988,1.360717519330241,1.586965056582042,1.6935997047558111,1.5581446180465497,1.2955655077301285,Wake
0.8151256983240232,1.708751079800171e-16,0.046498376333070135,0.81,-0.003393268902462776,0.66,0.0026554193403864387,0.03937690880091739,32.0,0.0893854748603352,48.963142030383466,0.77,-0.046813532235072175,0.79,-0.02353712518760453,0.835,0.019882521502711192,0.865,0.04795568355102281,0.04499999999999993,0.66,0.04531015758259874,0.043396077585839764,0.0312563590399801,0.029835672082649083,0.024999999999999908,0.022049938087309096,0.020934577392227725,0.07648507073106041,0.10541364988546327,0.3851317519551289,0.16829437172098388,0.614868248044871,0.2946425989986749,0.6263646776032957,0.07370116938525087,0.3257952628803789,0.4792533731888031,0.4863472649476674,0.03662109375,0.146484375,0.1708984375,0.05541491699868673,0.2274674101270556,0.11979844953052117,0.4917492351849996,0.12381850187246808,0.5082507648150004,0.29903186840167606,0.967532700839108,0.2049530305394271,0.39994941472342505,0.4109505454262902,0.6767803216740255,0.7193372416864721,0.6446636727752436,1.906490326808655,1.6056452403783614,1.4104417917422816,1.4577966442122678,1.2799864271060244,1.6068371307340432,1.4663370687934272,1.3953441966398086,1.4934389985712182,1.6977305195797787,Wake
0.816666666666667,-3.0880993374027457e-16,0.04646743856123282,0.815,-0.003664119969750912,0.66,0.002672491160207779,0.03965142020443298,35.0,0.09803921568627452,49.05311671087536,0.77,-0.044226500593332836,0.79,-0.02481788464240153,0.84,0.020762239912598984,0.8690000000000001,0.04900300253175116,0.04999999999999993,0.66,0.04523825260442308,0.04369675192822192,0.0311017740429505,0.030145765836726145,0.024999999999999908,0.02281190311791015,0.03435043414401332,0.11812651789560205,0.11515718532246992,0.3960100549463563,0.17563640409300374,0.6039899450536436,0.325144023559487,0.6556567012240321,0.11165453281651727,0.33361820699787786,0.4724942407548763,0.5041977284480688,0.03662109375,0.146484375,0.15869140625,0.08192660359605948,0.345021303097796,0.11865773656331645,0.4997088258847282,0.11879601733673599,0.5002911741152716,0.31938035749611193,0.9988359814030836,0.2964098516627918,0.4052709731883524,0.4056592053469241,0.692565001828331,0.7344702764649993,0.8993551064852898,1.8812335921662635,1.7603602236124418,1.5517054457655286,1.1927995037278107,1.316614440481901,1.3326058560063854,1.3389976464168256,1.4150437744058764,1.3478280802920948,1.2899632521814586,Wake
0.8183753501400564,-4.391134203839555e-16,0.0460003573227827,0.815,-0.0034463548773980834,0.66,0.0026860381318687195,0.03953042492033223,34.0,0.09523809523809523,49.18252953942612,0.7709999999999999,-0.045262809662186834,0.795,-0.024326496997644498,0.84,0.020043211340150496,0.8699999999999999,0.0466151160985387,0.04499999999999993,0.66,0.04463601170806333,0.043652064840115766,0.03079027689507176,0.030026023556807075,0.024999999999999908,0.022798853142411923,0.0370580817510693,0.11926348451139428,0.1109154204250285,0.3569574813610928,0.1998090389758606,0.6430425186389073,0.3477825411519584,0.5551071212470445,0.1126708658764098,0.3052450475402519,0.4965497173806052,0.441544431520275,0.03662109375,0.0732421875,0.15869140625,0.012346039793425564,0.05605337563562144,0.1112405756894376,0.5050534324669248,0.10901448751463748,0.4949465675330751,0.23260110299750064,1.020420113193682,0.05453872911619869,0.40882840087089395,0.40209046542338106,0.7033054666174863,0.7273818346747537,1.0119899937330292,1.9376104154534843,1.7212470916184603,1.5837024109472255,1.2346792930620727,1.2527629684953678,1.3554496857687923,1.477861554645381,1.1489130271429089,1.1457908489432,1.283346391867448,Wake
0.8235734463276838,-3.882644362954643e-16,0.043987011680583214,0.825,0.001243193029272005,0.66,0.002701709088278893,0.03981466507920869,36.0,0.1016949152542373,49.415450928381965,0.78,-0.04339022303343636,0.8,-0.023524687505001918,0.845,0.02118825351075704,0.8700000000000001,0.04651953880740267,0.04499999999999993,0.66,0.04152374321794785,0.041531876585391335,0.028307079702512027,0.028307223259163523,0.020000000000000014,0.020206023194431436,0.012093010778575488,0.04991616914792398,0.05434243638870364,0.22430859414220755,0.1879239671635897,0.7756914058577924,0.25435941433086884,0.2891724627194466,0.048710322075397765,0.20237627171060849,0.5741898715093599,0.2540005107554105,0.03662109375,0.146484375,0.28076171875,0.03046436491909333,0.1975321950084216,0.06490818493194765,0.42086734050327823,0.08931662342293603,0.5791326594967218,0.184689173273977,0.7267200935775592,0.1802629351260189,0.3512674883201599,0.4568757466252136,0.5462237093509666,0.6016193886178034,0.9512502924470746,1.885272624595772,1.6225385364797984,1.4113491394654127,1.3027253283212337,1.3388278238809668,1.1277203728261804,1.3977230569435133,1.3564413979702097,1.2699307721177333,1.0726368022648491,Wake
0.8256798866855524,-1.0221600085075803e-16,0.031099036596972707,0.825,-0.0008989396412875106,0.19000000000000009,0.001884552971359388,0.021643175807909025,28.0,0.07932011331444759,49.53587533156498,0.79,-0.035387816077905906,0.805,-0.02246881915738755,0.845,0.018334375013640408,0.8699999999999999,0.04340885301859028,0.039999999999999925,0.19000000000000009,0.0347693471542712,0.03479638223187356,0.024405540530780256,0.0244623633882408,0.020000000000000014,0.020292070607646373,0.007048903495476505,0.0216142028514695,0.06772628315824046,0.2076705438651088,0.2583974024532908,0.7923294561348911,0.3331725891070077,0.2621012537867249,0.021383928195807173,0.18869333372693226,0.5835161459442729,0.2327779936950951,0.03662109375,0.146484375,0.2685546875,0.02324743590086365,0.10954241594930823,0.08825550644357974,0.41586183688758144,0.12396763743542345,0.5841381631124186,0.2354705797798668,0.7119237590500451,0.10394769244734113,0.3477384176914862,0.4600405137755588,0.5376177434627545,0.63418951003351,0.6343309982437685,1.8663903335335292,1.6517491105058233,1.4073244665413451,1.5693766634811546,1.4102476021423835,1.3490716506292826,1.4244461270842668,1.4190841839428814,1.2579131944716837,1.0939063976306969,Wake
0.8257932011331441,3.1136566413000136e-17,0.030922277186057338,0.825,-0.0008101494672562161,0.19000000000000009,0.0018703670378845305,0.02131665468359813,26.0,0.07365439093484419,49.556564986737385,0.79,-0.03583794473519943,0.805,-0.021242331987105817,0.845,0.018972911856113328,0.8699999999999999,0.04376546424658556,0.039999999999999925,0.19000000000000009,0.03464927246974785,0.034673136645131726,0.02434278422906849,0.02435505616730919,0.020000000000000014,0.020074572670091717,0.017888528225411978,0.058031133994365165,0.07753100712526839,0.25151383090382284,0.2307264228803034,0.748486169096177,0.3261459582309838,0.33603003139995824,0.05640976021898165,0.22435388328992956,0.5587503673362632,0.2897025534545973,0.03662109375,0.146484375,0.244140625,0.04472990253427707,0.2200437825355588,0.09096475161497516,0.4474909822892648,0.11231253265479857,0.5525090177107351,0.2480071868040508,0.8099252101683301,0.1988867454254591,0.3698317005936317,0.4398723433179577,0.5932855240750363,0.7648073571902211,0.7480748967683244,1.8524672219935965,1.8903111429565511,1.9418434496727597,1.64307627158293,1.5462914567495292,1.4671216902538449,1.66455721165518,1.6448050562713914,1.501807248241735,1.5475625087160132,Wake
0.8277130681818182,-4.835147433949902e-16,0.03063590150811154,0.825,-0.001912862623291656,0.18500000000000005,0.001864247359930532,0.021369931976353885,27.0,0.07670454545454546,49.66628888353026,0.79,-0.037909174896161885,0.805,-0.022205895644724027,0.845,0.017377095824775923,0.87,0.04091080366753126,0.039999999999999925,0.18500000000000005,0.03442412911163646,0.03447701924258574,0.024169195506198327,0.024213765214003626,0.020000000000000014,0.020084528756182333,0.03485918281404545,0.1093446613973562,0.10974576967027597,0.34424541987695384,0.20905518840638684,0.655754580123046,0.3536601408907083,0.524960755611283,0.10376944583488884,0.29583282950597745,0.5042568445715137,0.421968675702861,0.03662109375,0.146484375,0.1708984375,0.08198566407291101,0.364058896057773,0.11218442656642552,0.4981570735869876,0.11301447658000545,0.5018429264130123,0.307184567219342,0.9926553655894488,0.3104647374170734,0.4042357351301051,0.40669297158385603,0.689468103844056,0.7449743121407881,0.8169163407498353,1.8770635847437172,1.933247037570684,1.7470592903101483,1.8585819654734568,1.622467412724434,1.6983254625819582,1.756555834035075,1.6650077635889111,1.8971199848858813,1.536234508410805,S1
0.8274787535410764,-1.2328822256460663e-16,0.029841250937801437,0.825,-0.002049666735051248,0.18500000000000005,0.0018393652336634808,0.021608163200807173,30.0,0.08498583569405099,49.643290330359285,0.79,-0.03740555638004872,0.805,-0.0219844623674689,0.845,0.0177736504624677,0.865,0.03825405941588049,0.039999999999999925,0.18500000000000005,0.033514035539538536,0.033518340724352266,0.023462510733574613,0.023440583284730344,0.01999999999999991,0.019899038398582317,0.025868522319228086,0.10062065755469976,0.0893474423424247,0.3475342846561815,0.16774213496594612,0.6524657153438187,0.2829580996275989,0.5326475805292654,0.09587425482472947,0.2982764666359198,0.5022685453840429,0.426996684700126,0.03662109375,0.146484375,0.1708984375,0.06192103099646691,0.3240249289486096,0.09456608879616232,0.4948523903756182,0.0965335009711657,0.5051476096243817,0.2530206207637949,0.9796193844084132,0.2806762858485968,0.4020274664332724,0.4088909728759999,0.6829045961311098,0.7702132064900277,0.8455646730407039,1.8838898144842449,1.8889988623635396,1.7362667309665583,1.814401945977815,1.4909193121987632,1.5995122726341304,1.3862943611198906,1.3281867303126098,1.5040773967762742,1.2396908869280152,S1
0.8246742209631723,-1.412153365599703e-16,0.030079796121145363,0.825,-0.0007947479670185054,0.18500000000000005,0.0018857838135442808,0.022061684899938858,29.0,0.0821529745042493,49.50051844707014,0.79,-0.037152829369219285,0.805,-0.020735565202730788,0.84,0.016675146062584658,0.865,0.03902218001545181,0.03499999999999992,0.18500000000000005,0.033671613443222816,0.0336208973682044,0.02337632113250251,0.02339798609619456,0.01999999999999991,0.018768998502817547,0.011840021597298502,0.057482741401876085,0.06471034889732166,0.31416566440542953,0.1412648935588788,0.6858343355945704,0.21781526405349896,0.4580780636085679,0.05589131161776911,0.2732019885275028,0.5222605959112421,0.3771191737228303,0.03662109375,0.146484375,0.18310546875,0.03199175102634954,0.20240923445267026,0.0760514485355464,0.4811713952267869,0.08200335125092398,0.5188286047732131,0.19004655081281996,0.9274187868595124,0.1843272394443273,0.3928332579796654,0.4179393829966903,0.6561816916426628,0.6898821766458321,0.6227427709100036,1.8767602793735183,1.973278721176085,1.870246966634785,1.588616584620515,1.491837341881772,1.5709280576722249,1.316250517386964,1.4925165743751982,1.581267035467404,1.2722757827189497,S1
0.8252966101694917,-5.457028426123651e-16,0.029473368972031032,0.825,-0.00015365583813597983,0.18500000000000005,0.0018444624111326453,0.02159851344189733,26.0,0.07344632768361582,49.55097058114303,0.79,-0.03681846086844253,0.805,-0.019695567170730174,0.845,0.01806401562976501,0.865,0.036056275406314536,0.039999999999999925,0.18500000000000005,0.03306277108242131,0.03244739868203887,0.023121708321363624,0.02291650402662966,0.01999999999999991,0.01875421260457549,0.018472062740994333,0.09162289650522426,0.06618416477292215,0.3282787073809895,0.13542551409093115,0.6717212926190106,0.2200817416048476,0.4887126714430114,0.08766548481091277,0.2838838990504164,0.5138538097506801,0.3979117676151781,0.03662109375,0.146484375,0.1953125,0.044507064843061064,0.3042247001819476,0.0713857012342126,0.4879516012083704,0.07491098281689412,0.5120483987916294,0.1908037488941678,0.9529403907128224,0.2656087647501996,0.3974004098122725,0.4134652870278629,0.6693361295203019,0.6476288710891329,0.4658987566083898,1.8758075227102664,1.9120341209314908,1.901530135363434,1.758361188826207,1.555635206441124,1.5629178967992077,1.3099213823353166,1.5686159179138452,1.3711807233098423,1.2798648982731593,S1
0.8291335227272731,-3.2991286470395287e-16,0.03003372863850085,0.825,-0.0010043722114370657,0.17500000000000004,0.0018759661596280289,0.022015682426176863,31.0,0.08806818181818182,49.75562454786596,0.79,-0.03830554083546326,0.81,-0.019913341645370897,0.845,0.01891367436073488,0.87,0.03942838324132563,0.03499999999999992,0.17500000000000004,0.033690025252537004,0.033255656685542534,0.02366913094008265,0.0233821838507427,0.01999999999999991,0.019480120721267983,0.0028607011710078,0.030236896011187425,0.0056613831387952685,0.05983940405314558,0.08894823452663447,0.9401605959468544,0.09747031883643753,0.06364806641665313,0.029788771923856268,0.058117391035601436,0.6627707510649488,0.06170457155875905,0.01220703125,0.146484375,0.32958984375,0.005952779449825347,0.10024459765701337,0.009511757754269618,0.1601776677810078,0.04987078842734873,0.8398223322189922,0.0653353256314437,0.1907280404865917,0.0955325165920452,0.14857315527036918,0.6096690083821801,0.17456491877912098,0.5976646333160521,0.7846614277194318,1.8673116113445996,2.035498714214345,1.744198058029116,1.5539964639502415,1.5040773967762742,1.4156750055131109,1.3457090810048122,1.6007042324653458,1.3513780960136628,1.304948721665938,S2
0.8294886363636365,-3.576684403195817e-16,0.03088476673651295,0.83,-0.00041901913006758834,0.17500000000000004,0.001934019726291811,0.02261794483527247,32.0,0.09090909090909093,49.78311429949362,0.79,-0.038194364653288494,0.81,-0.019858612822494067,0.8474999999999999,0.019826012632315426,0.87,0.04127482963212385,0.03749999999999987,0.17500000000000004,0.03459952084953392,0.03458676175074925,0.02412222365702479,0.02413821813353827,0.01999999999999991,0.019804712520718137,0.0014691436428469359,0.012123980800751971,0.01114361685920245,0.09196173397319908,0.110033054977478,0.9080382660268008,0.1226458154795274,0.1012751746416872,0.012051074034134095,0.08797583455963774,0.6460756283945867,0.09646875806752084,0.03662109375,0.146484375,0.37841796875,0.004285334952872057,0.05196236060796747,0.0163726067060887,0.1985280737936304,0.06609737546433217,0.8014719262063696,0.08675531712329294,0.24770433910683445,0.050657334785673684,0.1810941987261224,0.5886040675188737,0.22130533411319844,0.6579950536849977,0.6686571624615664,1.8618331297961648,1.9166974968094823,1.9107114120894204,1.7838542897209415,1.5573088469991536,1.508896683212223,1.3675018617705232,1.3862943611198906,1.275542996827188,1.342061106143065,S2
0.8280113636363634,-3.5136035495239327e-16,0.03375620464420363,0.8274999999999999,-0.0017419454954868965,0.2400000000000001,0.002005260895130228,0.024557177057938563,39.0,0.11079545454545454,49.70033759344103,0.79,-0.0378715711814156,0.805,-0.02071265402444611,0.85,0.02052192702245781,0.87,0.041000687166940435,0.04499999999999993,0.2400000000000001,0.037178030303044715,0.037127546686791,0.02571022727272725,0.02563648883609788,0.022499999999999853,0.02014219196761691,0.013073512157694962,0.07460192685492925,0.03245199296394097,0.18518215887133535,0.1427916328892851,0.8148178411286645,0.18831713801092104,0.2272681690607386,0.0719502924013628,0.16989648333982665,0.5959850996655999,0.20479069854045845,0.01220703125,0.048828125,0.390625,0.008789237817628186,0.05435936464147672,0.029204837566352868,0.1806250379731882,0.13248281046995095,0.8193749620268118,0.170476885853932,0.22044246693405525,0.05293334517812829,0.16604399143726856,0.5984930146461939,0.1992134708082632,0.6262072464327503,0.7025747094828677,1.8896495274230167,1.9649066497459684,1.6196096466693188,1.5857554277905412,1.618095975177215,1.4518545564322989,1.275542996827188,1.5204042900637027,1.1358836834653414,1.3053252985862236,S2
0.8174229691876745,-3.815808546820916e-16,0.05677743685746105,0.825,0.002403097953762701,0.565,0.003187521582540532,0.04958031452326613,49.0,0.13725490196078433,49.10865772158873,0.77,-0.04654809334442491,0.8,-0.020874429239400555,0.845,0.0259090544447014,0.8690000000000001,0.054790693039502784,0.04499999999999993,0.565,0.05433984829889275,0.052999162609960696,0.036067995825781324,0.03511996676880829,0.020000000000000014,0.023271012755111564,0.03788645404829352,0.13267063625436515,0.1062485214091664,0.3720606557286022,0.17931922076744486,0.6279393442713977,0.32345419622490473,0.5925105014088689,0.12457823921442278,0.31631373804119745,0.4873150090677071,0.4653117027337226,0.01220703125,0.048828125,0.15869140625,0.025295907720822068,0.09536134560984977,0.09551670914555904,0.3600820343303,0.1697470364428766,0.6399179656696999,0.2905596533092577,0.5627003048015062,0.09108430482249308,0.3075450172893358,0.4946462196519088,0.4464152894850973,0.9818258467542412,1.0712429657697058,1.4082359403383722,1.3915337158058902,1.3102042277621777,1.2253177162222326,1.2567233697114648,1.0233165268510425,0.9301936370431464,1.2859151758122684,1.0326543208763124,0.9721711902686117,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2
0.8487354651162793,3.4662195594401687e-16,0.04067487986781482,0.85,0.000814914496782726,0.255,0.002228080583897055,0.02453201174018264,41.0,0.11918604651162792,50.98248734024599,0.8,-0.048118655649461495,0.82,-0.028145040415414768,0.8725,0.02491761084760385,0.9,0.05075670347584402,0.0525000000000001,0.255,0.0455487660180483,0.04400185789049355,0.032231189156300716,0.031162498544913438,0.025000000000000026,0.02604698844726394,0.02491023794352044,0.061525536418968275,0.1083050821222178,0.2675015906944861,0.2965713219434057,0.7324984093055139,0.429786642009144,0.3651906779539712,0.059707058790292276,0.23704771146820144,0.5495645339317243,0.3112941096898406,0.03662109375,0.146484375,0.2197265625,0.06274875838661725,0.2372467878016905,0.12398503515575242,0.4687750336818684,0.14050224818343274,0.5312249663181315,0.32723604172580245,0.8824416460146866,0.21288857860618945,0.3844287429740128,0.426068046650327,0.632569682078491,0.7962138802161292,0.7456974203433231,2.0853389442645307,1.8087654243497842,1.8068775873148049,1.8489178830680035,1.6957164202080774,1.7421625280886832,1.6714733033535532,2.0739919369122712,1.7797832781813394,1.529395204760564,S2
0.8446231884057968,4.276772173121255e-16,0.04434277865531528,0.845,0.0008426979043081317,0.27,0.002251828323925397,0.02641314215012277,44.0,0.12753623188405794,50.7408186640945,0.79,-0.05269719321008892,0.81875,-0.02663778648466425,0.87,0.026528724324993508,0.9,0.05552169870502355,0.05125000000000002,0.27,0.04937748567578185,0.049058809857273886,0.03459609325771898,0.03442917026838943,0.025000000000000026,0.02690148278461924,0.020086438209352388,0.05574148767190836,0.0980464767008763,0.27208688844353124,0.2623033999938429,0.7279131115564688,0.3804363149040716,0.3737903386047522,0.054243351973844924,0.24065877110979805,0.5469143864535677,0.3175735901660965,0.03662109375,0.146484375,0.2197265625,0.05208809422894727,0.208490842521039,0.11580864112066692,0.4635424182028569,0.13402532568145298,0.5364575817971432,0.3019220610310672,0.8640802813336721,0.1893723435745932,0.3808598108109873,0.4294794951765001,0.6227677847209573,0.8038400696736859,0.486284251360278,2.11433534623241,1.8032835387463224,1.6474417103170356,1.6817585740137264,1.5411186684566234,1.7075849735736248,1.6131347743154263,1.5168164225537042,1.7685026070637877,1.6719582694154345,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1
