ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
1.0435791366906475,2.064695337162611e-16,0.037060968355202124,1.045,0.0006942022950873206,0.2349999999999999,0.002254222854259807,0.023183185839897626,26.0,0.09352517985611512,62.653949843260214,0.995,-0.04493437670964874,1.02,-0.02599107903615372,1.065,0.02327199891420295,1.09,0.04413225111072217,0.04499999999999993,0.2349999999999999,0.04145715918240532,0.04067232082944874,0.028969126856787937,0.028572257229241137,0.024999999999999908,0.024690244078174103,0.00785315112494938,0.03060164233276261,0.06823690015954513,0.2659010605239425,0.1883882521624813,0.7340989394760574,0.2644783034469759,0.3622142006004285,0.03014275048025198,0.2357841694231056,0.5504879352519456,0.30911146452513244,0.03662109375,0.146484375,0.20751953125,0.02536904283366279,0.142128927006405,0.08364517216997881,0.4686183332865084,0.09484799855887316,0.5313816667134915,0.2038622135625148,0.8818865283494556,0.13289400066402318,0.3843220494699893,0.4261703780394167,0.6322747462261731,0.7774914857652503,0.5816748052567003,1.9303648792915702,2.028288215099918,1.739554389958554,1.8106279535324377,1.498506351726819,1.4618019136280358,1.6625477377480489,1.5735059032080372,1.5851452198650555,1.1884686177899708,S2
1.0448916967509034,-1.3507045462046128e-16,0.03834656754392058,1.045,-0.00033340710887586056,0.2349999999999999,0.002203750550342018,0.02291477594308397,24.0,0.08664259927797834,62.71896551724142,0.995,-0.045699186624644866,1.02,-0.02723411727375297,1.07,0.024272034420807387,1.095,0.04376734619210916,0.05000000000000005,0.2349999999999999,0.04312143567205826,0.04160616549230932,0.03015574293943612,0.02929629237174087,0.02500000000000013,0.02500243910977007,0.009265865034758342,0.036264362393157175,0.06876919515306967,0.26914605437933703,0.18673964116130448,0.730853945620663,0.2647747013491325,0.36826243600665004,0.03562228734059023,0.2383442761829876,0.548614896909609,0.3135416399877227,0.03662109375,0.146484375,0.20751953125,0.02784417566177264,0.1518132208061859,0.08490980624309691,0.4629489240541981,0.09850093699724463,0.5370510759458019,0.21125491890211415,0.8620202896696514,0.14133741441159295,0.3804542096405854,0.4298656949384823,0.6216620755031604,0.7688264464541639,0.5803980127739375,1.931202632711177,1.892369382127284,1.825311003399288,1.8296787040903488,1.892855586099424,1.9654229632788949,1.5260563034950492,1.5339303599259548,1.7829488395458999,1.9095425048844383,S2
1.0462093862815884,1.486977408432971e-16,0.039209575120673364,1.05,0.0017236206326105565,0.26,0.002368204746175205,0.026271380652151188,28.0,0.10108303249097472,62.827513061650976,1.0,-0.047781994401339616,1.02,-0.024361017464477497,1.07,0.02521975066313309,1.095,0.04763691423254435,0.05000000000000005,0.26,0.04286637367237524,0.04269769560910765,0.029789518956326807,0.02961333296111283,0.02500000000000013,0.025008483246364618,0.014016147542717758,0.06221906024710652,0.0653793463191008,0.29022536150870265,0.15989161545775402,0.7097746384912975,0.2392871093195725,0.4088979033198593,0.06036017296784388,0.2548169019594703,0.5363615714734901,0.3428077699078123,0.03662109375,0.146484375,0.20751953125,0.03585660376821705,0.21943497086909225,0.07660622417839494,0.4688141877474056,0.0867980118292191,0.5311858122525945,0.1992608397758311,0.8825804020617755,0.19838761283145184,0.3844554002515205,0.4260424759033761,0.6326433900384336,0.8105514212104982,0.5881182778190456,1.9556583984689742,1.6541380913520074,1.5575785268907587,1.6094379124341005,1.3959874903255505,1.502312171251705,1.6094379124341005,1.3862943611198906,1.6014057407368358,1.1986957472250923,S2
1.0415647482014383,3.674119362068863e-17,0.0507291361154455,1.05,0.005680208831653766,0.3300000000000001,0.002335226677350643,0.025995458795505088,25.0,0.08992805755395683,62.578557993730385,0.99,-0.05072830688517777,1.015,-0.024612514483580258,1.07,0.031000885561493833,1.1,0.057443839315411575,0.05500000000000016,0.3300000000000001,0.05303703607512341,0.05352758298846104,0.036314890533616334,0.03664723867679926,0.02750000000000008,0.02751397670730293,0.03176484329992288,0.14082733108951856,0.08998361995208012,0.3989364254051196,0.13557517644186115,0.6010635745948802,0.2573236396938642,0.6637175205201956,0.13175372821832831,0.3357122517666674,0.4706681425296696,0.5090545686855084,0.01220703125,0.048828125,0.15869140625,0.02121863717375997,0.0997139951601746,0.08058824508626765,0.3787131008789057,0.13220673058064467,0.6212868991210942,0.2340136128406723,0.6095623477891672,0.09505014159747956,0.3211505284922923,0.4832202160632858,0.4759623083715775,1.0596012741178704,0.40660538793462897,1.9402202332776348,1.6751439760277091,1.6276754999838812,1.6515493977842273,1.2431935174792177,1.3044643428722582,1.540445040947149,1.3932148039644645,1.4971087274601806,1.3769919684575773,S2
1.046696750902528,-2.4889837483473725e-16,0.05183420220656073,1.05,0.004139152341601671,0.3300000000000001,0.002529040010209589,0.029226992009503558,29.0,0.10469314079422384,62.878819226750295,0.991,-0.05476531585906945,1.025,-0.023111815680088518,1.08,0.03161950113429879,1.105,0.05773005830149864,0.05500000000000016,0.3300000000000001,0.0540349500340209,0.05436405608859709,0.0368259719271722,0.03704374074482447,0.030000000000000027,0.027325109618787424,0.008328290635497686,0.06449700130198466,0.03262538626210017,0.2526616411842693,0.09650140207497893,0.7473383588157307,0.13745507897257678,0.3380819921844363,0.06250238834600573,0.2252706004877636,0.5580936923158046,0.2912372394880339,0.03662109375,0.146484375,0.2685546875,0.020386922986437697,0.24827015728593,0.0369348715382521,0.4497896211330004,0.045181010649546674,0.5502103788669997,0.10250280517423646,0.8174866167723206,0.22175871870475225,0.3714184570322813,0.43839065002219296,0.5974545668618765,0.96499313935012,0.3126362180814323,1.4736031429570322,1.43305612702793,1.4971808177172137,1.5863154950132463,1.48887323381584,1.423108334242607,1.6199092123013956,1.5526850958416507,1.6247053845648889,1.2007417837444894,S2
1.0493478260869569,-3.3548043570194954e-16,0.05321936109403158,1.055,0.007538790827756103,0.3300000000000001,0.0025873180855923105,0.029583516904888876,33.0,0.11956521739130435,63.036718913270676,0.9905,-0.0562474856237785,1.025,-0.026517668126882055,1.085,0.03404831694753185,1.1095000000000002,0.058337923830995286,0.06000000000000005,0.3300000000000001,0.05588142292491128,0.055463716194091815,0.03855072463768115,0.0382884158062234,0.030000000000000027,0.02979561650090612,0.008822827383417907,0.07507055977175787,0.03397924526010735,0.28911831224220663,0.08354788401990003,0.7108816877577935,0.12634995666342527,0.406703840063908,0.0723862964225967,0.2539585058133971,0.5370088445109196,0.3412492656163513,0.03662109375,0.146484375,0.20751953125,0.02156922971178126,0.27471199570388977,0.037680702343537306,0.4799124066383972,0.04083508891819775,0.5200875933616028,0.10008502097351632,0.9227530376882632,0.2427202673719277,0.3919829013207544,0.4187679604093818,0.6537580328202524,1.0856876094905898,0.15674285624138992,1.5121042837456091,1.4568396992230734,1.5024176453579097,1.5524895605632048,1.7717873360411398,1.4663370687934272,1.511457504073897,1.3146383722134554,1.8230120127321596,1.6805338341178306,S2
1.0437545126353789,1.5511058141874932e-16,0.06201756725348554,1.055,0.005935500226408097,0.3300000000000001,0.002601388719976652,0.0296966658584656,35.0,0.1263537906137184,62.7151828631139,0.965,-0.07183787034098975,1.02,-0.028381246972285563,1.085,0.042393026404492606,1.109,0.07033883074046209,0.06499999999999995,0.3300000000000001,0.06510882645320995,0.06568040058673016,0.045418551004183495,0.0454569861430706,0.030000000000000027,0.03572121991623445,0.0059684503567009215,0.1038402381893954,0.0103867731759774,0.18071106169154705,0.047090467446439084,0.819288938308453,0.06344569097911741,0.22057061097962904,0.09879522559817508,0.16611685164417356,0.598445731511103,0.19931846331883266,0.01220703125,0.048828125,0.29296875,0.00405333563588014,0.07394277781062299,0.00961843609653807,0.17546385176601778,0.04519875844085485,0.8245361482339822,0.05887053017327305,0.21280310407473568,0.07133671516133201,0.16166283715639007,0.6013257893777252,0.1929342953310718,1.0621730858356064,0.1339968636154254,1.573159636821849,1.5119825762833874,1.4527314167376484,1.6214862509502748,1.6402095711008542,1.7491998548092589,1.7805861686299298,1.5288574257747611,1.6010696627635836,1.6739764335716716,Wake
1.0457761732851982,-1.6432903974596182e-16,0.06281033454681574,1.055,0.00980095001067105,0.335,0.002561276449553952,0.029358282673350063,33.0,0.11913357400722023,62.8590804597701,0.965,-0.08080144686636516,1.02,-0.02577823622439379,1.085,0.040720265727458786,1.11,0.06644538313784698,0.06499999999999995,0.335,0.06595955632293313,0.06635679440283385,0.04594573107951369,0.046078994152418624,0.030000000000000027,0.03415754729445153,0.0063387462880305535,0.09926893623524137,0.013783118519276286,0.2158527019761699,0.05007115985245305,0.7841472980238299,0.07019302465975989,0.27527060607127185,0.09464535543506243,0.1954456429634702,0.5789405969062755,0.2431583961465545,0.01220703125,0.048828125,0.32958984375,0.0042593422081589226,0.07096109900095945,0.012896560833392077,0.21485808966399106,0.047127061519206113,0.7851419103360091,0.0642829645607571,0.2736551021356642,0.06855646867799159,0.1946272713405606,0.5794979136603192,0.24189080003991084,1.1892421148466328,0.13417937529257531,1.5728610581914113,1.5194958840399542,1.3973441973064755,1.7852447882068614,1.3156767939059375,1.4113403930459782,1.5595660823939277,1.37304913436987,1.6014057407368358,1.9993988340063,Wake
1.044819494584837,-1.8837719190390744e-16,0.0627477978922236,1.055,0.010770877255188216,0.335,0.002533059610291073,0.029398061967259526,34.0,0.12274368231046932,62.80793103448272,0.965,-0.08036416021789396,1.02,-0.02628114099522466,1.085,0.041066063175201166,1.11,0.06660882438296732,0.06499999999999995,0.335,0.06613718411553,0.06621762998516817,0.045926833400670004,0.0460241441863483,0.03499999999999992,0.03298130919216913,0.005850509381065839,0.07189524256615627,0.01322306608237147,0.16249449091340787,0.06815240706777947,0.8375055090865922,0.08722598253121677,0.1940219964530491,0.06942833638676019,0.15056811946892618,0.6084089502427233,0.1773274372907093,0.01220703125,0.048828125,0.390625,0.003937498798614891,0.05264764270388852,0.012122140994607459,0.16208313463225849,0.06266750952708759,0.8379168653677416,0.07872714932030994,0.19343581843423585,0.05130855483980326,0.15021420030449587,0.6086327918810209,0.17683638942637686,1.2180419091266548,0.17492983879796292,1.5396275563496769,1.4380840276215203,1.4489255767011942,1.4932023513873989,1.375931574084344,1.4292194058369243,1.603358866357718,1.358895386931776,1.5314763709643884,1.580450375560848,S2
1.0433273381294963,2.4920113934032294e-16,0.06206137675386857,1.0525,0.009126243200153095,0.335,0.0024810139359280363,0.02891385187630505,31.0,0.11151079136690648,62.70350052246605,0.965,-0.07933341851032949,1.02,-0.025425614091235227,1.085,0.03959679304419539,1.11,0.06638585053699247,0.06499999999999995,0.335,0.06532413058723259,0.06523695496807651,0.04506728430205483,0.04496528458265363,0.032499999999999966,0.03078745853904974,0.0005361968993451341,0.005477328750994042,0.006570203186468946,0.06711557425466415,0.09132366510614057,0.9328844257453358,0.09843006519195464,0.07194414699445925,0.005462382737186353,0.06495928346843255,0.6590134083431625,0.06947395960699729,0.03662109375,0.146484375,0.390625,0.0017206412173415412,0.02173992533131468,0.01105673958792,0.13969948564905188,0.06808986239525659,0.8603005143509481,0.08086724320051814,0.16238451950066293,0.02150698320450081,0.1307646185756443,0.6207380415299396,0.1504735154810763,1.1890969067678865,0.1489834863620986,1.5676888982155743,1.5020121946851246,1.3916448286727217,1.7047480922384253,1.380252046663928,1.4378280112350734,1.6889499753618338,1.5955488002734333,1.637608789400797,1.3591433720539396,S2
1.0319999999999996,-9.357594064697748e-17,0.06981491147168549,1.05,0.016934647490037147,0.335,0.0024591836405612084,0.028710803354068063,30.0,0.10714285714285714,62.09995820271679,0.915,-0.10967755875166052,1.005,-0.032262521114518605,1.08,0.047465142594748766,1.11,0.07219389687915123,0.07500000000000018,0.335,0.07626651305684548,0.07414297049257175,0.054400000000000066,0.05320544687223995,0.035000000000000135,0.0352679739901931,0.028906024691147787,0.1847249316609756,0.0713284723728067,0.4558270230974922,0.0851529751028314,0.5441729769025078,0.1853874721667859,0.8376509721083718,0.1695106224612636,0.37557413989922395,0.434488477000114,0.6084881104213987,0.01220703125,0.048828125,0.390625,0.01937975067591614,0.13722316377550095,0.06532763800651198,0.462568653185754,0.07590034524871808,0.537431346814246,0.1606077339311462,0.8607027779971178,0.1285894697180204,0.3801942413713504,0.4301130672230451,0.6209542539953056,1.1817067985735807,0.3010637857202045,1.5251876968857985,1.27227578271895,1.3432107749835789,1.3882609300919315,1.468532459356863,1.4307461236907246,1.4423838277709342,1.6625477377480489,1.7819071727850435,1.6863989535702286,Wake
1.0339285714285715,1.3719184518582292e-16,0.07024607468538407,1.05,0.01776266734451804,0.355,0.0022648104274470672,0.025192203575965064,27.0,0.09642857142857143,62.24158829676071,0.915,-0.11974275546517532,1.0074999999999998,-0.02590005931198092,1.08,0.04935362650398256,1.1075,0.07190133028300305,0.07250000000000023,0.355,0.0762424475166506,0.07598408100009665,0.054530612244897934,0.054405028203452194,0.035000000000000135,0.035222250466022675,0.011469942709276364,0.055045447459858385,0.05190947768701823,0.2491189798514456,0.156462753597699,0.7508810201485544,0.2198421739939936,0.33176891300589784,0.0535838441611956,0.22243848669571425,0.5601191013368679,0.2865080683329752,0.03662109375,0.146484375,0.390625,0.029640382441815237,0.17714795784353626,0.056364296185002674,0.3368654228420257,0.11095562554954387,0.6631345771579743,0.1969603041763618,0.5079895310025079,0.16309452797618804,0.2903276369893407,0.5087041212649006,0.4107773272556372,1.2080462653425876,0.344758996391302,1.507622601806211,1.2555384351674042,1.3087686444555084,1.5502749877751316,1.4204273674893493,1.4087672169719494,1.580450375560848,1.5885312276147867,1.791759469228055,1.7303905228517629,Wake
1.037168458781362,-7.62034800056335e-16,0.06801827627959822,1.055,0.017730600772837057,0.355,0.0022767965649590225,0.02535761545695353,25.0,0.08960573476702509,62.44033960292582,0.922,-0.1147874085984676,1.015,-0.02267631539929427,1.08,0.0444528971293004,1.105,0.0669256007175818,0.06500000000000017,0.355,0.07281658544133097,0.07274230776058101,0.05173494687889413,0.05172888683420907,0.03499999999999992,0.03346065820154975,0.013347044208859278,0.0416053866440717,0.06119439098625415,0.19075506588504798,0.2596064784550369,0.8092449341149521,0.3341479136501503,0.23571981466114625,0.040763163968081016,0.1745876150547194,0.5929095947684443,0.2116536461707222,0.03662109375,0.146484375,0.390625,0.034003264817109136,0.14500194393641802,0.07197988704976327,0.3069476887786335,0.16252224370800952,0.6930523112213666,0.2685053955748819,0.4428925260168304,0.1354063347658256,0.26769440995329863,0.5265330012096003,0.3666497974731787,1.3840113306612316,0.36881468650199295,1.4983672907156211,1.2586977040151826,1.2805128814482705,1.42048572586817,1.5791325629387714,1.404312866622569,1.7076763520175136,1.774059892128654,1.7619065060783738,2.302585092994045,S1
1.0418345323740998,2.2643757372750497e-16,0.061302481044991225,1.055,0.013138873552375195,0.33,0.002194384666053327,0.022557921168868626,26.0,0.09352517985611512,62.65375130616506,0.9429999999999998,-0.097350488818215,1.015,-0.02408464470999161,1.08,0.040793461422780064,1.105,0.06180343550942435,0.06500000000000017,0.33,0.06566579227593193,0.06551834178955981,0.046069302831116564,0.04608441475118834,0.030000000000000027,0.030492016541652126,0.038889632787402616,0.07350959229712058,0.12235419963191235,0.2312751930559715,0.4066874066691192,0.7687248069440284,0.5679312390884342,0.30085563906201723,0.07093327383205461,0.2080503746600868,0.5702588388841013,0.2630222318533275,0.03662109375,0.146484375,0.390625,0.09125768006746326,0.2564748433944743,0.12813987245798505,0.3601302783168941,0.2276754537535735,0.639869721683106,0.4470730062790218,0.5628181270550068,0.2283100566267693,0.307580488040185,0.49461680068263597,0.446490683219689,1.2901482492458722,0.4496134222868807,1.547770297603252,1.2753420321962865,1.2961432641255932,1.4458864583221362,1.3240520522426695,1.6341305250244718,1.6739764335716716,1.6241440598237955,1.5163474893680886,1.491654876777717,S1
1.0402697841726614,7.188494404047776e-16,0.0600287165391659,1.05,0.01254940335608612,0.33,0.0021470282601009764,0.02180580472869691,22.0,0.07913669064748201,62.57589341692787,0.9429999999999998,-0.0927212324469055,1.02,-0.01981977525002176,1.08,0.03782633192386431,1.1,0.06147171942194784,0.06000000000000005,0.33,0.06383645430226799,0.06391233472759865,0.044539749495367806,0.04438846003608945,0.030000000000000027,0.029099982154720982,0.032770401339747825,0.05425403013278562,0.1215458059909068,0.20122883917036327,0.48247202014187895,0.7987711608296368,0.6367882274725336,0.2519230150489643,0.052833436385895764,0.1833450654721717,0.5871037433362816,0.22468078120984075,0.03662109375,0.146484375,0.3662109375,0.07892844542753333,0.2024883805095237,0.13939504835238384,0.3576134996581937,0.2503974188940074,0.6423865003418062,0.4687209126739246,0.5566952286013356,0.18439306017315132,0.3057283786555249,0.4961503672184014,0.4425651309822742,1.323811032801955,0.5961820594982503,1.5166048730642518,1.3590854273524835,1.2527629684953678,1.4797088057593162,1.5493339883643948,1.4292194058369243,1.5612358106162227,1.9095425048844383,1.4692912806908585,1.838279484862948,S2
1.030302491103202,-2.548376693534612e-16,0.0689668473216409,1.05,0.018935031747233436,0.33,0.002090963916962896,0.021371849531122783,18.0,0.06405693950177936,62.00787878787876,0.9129999999999999,-0.11612582883535802,1.00875,-0.02221612862226774,1.075,0.0457282650434292,1.1,0.0692249613300305,0.06624999999999992,0.33,0.07421860701577135,0.07419822940273371,0.05251655880751283,0.0525067319794556,0.030000000000000027,0.03111076918084565,0.01277438591596311,0.02670355908761066,0.07326841428029572,0.15316019438120315,0.40510923845326413,0.8468398056187969,0.4911520386495231,0.18086088226484226,0.02635324184800043,0.14250616865359064,0.6134759652514232,0.1662437337185306,0.03662109375,0.146484375,0.341796875,0.03344064289921378,0.10972672537490476,0.0994769244886604,0.3264075157706973,0.20528604720266366,0.6735924842293027,0.3382036145905378,0.4845771344140805,0.10411379165774197,0.2824741716755854,0.5149725040976127,0.3951299737330976,1.4115462717546972,0.5255493241344046,1.541024735833083,1.1666657519131252,1.1952391243571814,1.4318508927222575,1.5845145039816435,1.2953225829141641,1.5916332878005937,1.5081841787289276,1.486835590341768,1.7429693050586228,Wake
1.0386200716845877,-4.281720338697736e-16,0.06495276999090377,1.05,0.012114296581167805,0.3300000000000001,0.002143534807976918,0.021901586825914685,22.0,0.07885304659498207,62.492941483803556,0.94,-0.09768554262580767,1.015,-0.025659669038962832,1.08,0.04278875079659738,1.105,0.06692323965712191,0.06500000000000017,0.3300000000000001,0.06957479177949251,0.06971363931876733,0.048507727290245564,0.048403465233032975,0.030000000000000027,0.032964252561084706,0.00711470574077472,0.014495076379697757,0.08533228304585867,0.17385089495901251,0.4055037466793654,0.8261491050409875,0.4979507354659988,0.2104352518186016,0.014391027023752103,0.1602897073425261,0.6022094354880067,0.1909800071744881,0.03662109375,0.146484375,0.29296875,0.02513994380123636,0.08038838811711989,0.11653549358332385,0.3726380839059655,0.19619554121002636,0.6273619160940345,0.3378709785945865,0.5939762589129036,0.07732059511581121,0.3167344969227053,0.4869602473192632,0.4662316862250506,1.33014225499933,0.5513495615493198,1.5557304649489716,1.2895214184510284,1.2575938957650332,1.4715012263416614,1.364452619204842,1.4502430857201642,1.497519996230115,1.5540878173509354,1.5998684614179497,1.7047480922384253,S2
1.0356071428571432,1.831867990631508e-16,0.0627833158702542,1.05,0.013937168932548594,0.3300000000000001,0.0020899469157151613,0.021780780829736758,22.0,0.07857142857142857,62.31858934169282,0.94,-0.09427400085278048,1.015,-0.019990623513783667,1.075,0.041544389687915295,1.1,0.06193935008281825,0.06000000000000005,0.3300000000000001,0.06664618535587237,0.06633651958083014,0.04631581632653057,0.04615832746656233,0.030000000000000027,0.03107220755366769,0.0239011110018134,0.04986223274476839,0.10397184468669277,0.21690490949468624,0.37537113067016464,0.7830950905053138,0.5032440863586708,0.2769841263526787,0.048658948651308064,0.1963106757798652,0.5783506692061477,0.24450114655237545,0.03662109375,0.146484375,0.28076171875,0.059410346046310826,0.1919827192532456,0.1257878296777386,0.40647953088291994,0.1836689082901317,0.59352046911708,0.3688670840141811,0.6848618573974344,0.17561807126730455,0.3410897956125257,0.4659457001752945,0.5216835767030796,1.3300192903392891,0.6060700667288396,1.5259960824839205,1.2490292989433192,1.4313791018741122,1.4261402696670902,1.5692470318508551,1.310409663595018,1.3923734071962728,1.7047480922384253,1.7047480922384253,1.4170660197866445,S2
1.0337857142857143,-9.912705577010326e-18,0.06276876671368327,1.045,0.009675410400642905,0.3300000000000001,0.0021184129887814947,0.0217984874315844,22.0,0.07857142857142857,62.14887147335423,0.94,-0.08990579371457008,1.01,-0.02609268248683927,1.075,0.042689041223193384,1.1,0.06547690795983174,0.06499999999999995,0.3300000000000001,0.06722580645161849,0.0672847349871794,0.04666275510204082,0.0467020286239855,0.03499999999999992,0.03397273835489889,0.031448127175351434,0.07451263828560338,0.1075139474925728,0.2547416523566607,0.3145369676127584,0.7452583476433394,0.4534990422806826,0.3418165702701705,0.07186719904670834,0.2269296966968733,0.5569025949214469,0.2940243453550691,0.03662109375,0.146484375,0.28076171875,0.07470567564818383,0.2761008374339932,0.11800226452633307,0.4361184578299202,0.1525716183437018,0.5638815421700798,0.3452795585182187,0.7734221200990771,0.2438092080023814,0.36194395874880775,0.4471708989542175,0.5729110811571401,1.3894457000197458,0.6026503378733512,1.4779569092852511,1.419817053158534,1.3053003020232494,1.3599503857802888,1.5692470318508551,1.3416622070991222,1.4410192608091372,1.5716975844512533,1.6863989535702286,1.200394982978052,S2
